No_Hit,Age,Ever_Bankruptcy,Months_Since_Bankruptcy,Ever_Collection,Unpaid_Collection_Trades,Unpaid_Collection_Balance,Counseling_Last_12M,Unpaid_CO_84M,Delinq_90D_12M,Delinq_60D_12M,Delinq_60D_Curr,Delinq_30D_3M,Delinq_30D_Curr,Checking_Asset,Card_Inquiry_12M,Card_Open_24M,Personal_Loan,Unsecured_Debt,Revolving_Util,Income,Auth_User_Only,Student,Student_Loan_Amt,Ever_ChargeOff,ChargeOff_Balance,FICO_V,FICO_Imputed
1,19,0,0,0,0,0,0,0,0,0,0,0,0,1133,3,3.0,0,66.4,0.1500093279721611,43104,0,0,0.0,0,,,999
0,25,0,0,0,0,0,0,0,1,0,1,0,1,1622,2,1.0,0,11.0,0.2837877006630264,53009,0,0,0.0,1,,576.0,576
0,23,0,0,0,0,0,0,1,0,0,0,0,0,876,1,1.0,0,741.0,0.4502677175000493,43674,1,1,14841.0,0,,574.0,574
1,18,0,0,0,0,0,0,0,0,0,0,0,0,783,3,1.0,0,545.6,0.0821169943224972,22854,0,1,3159.1,0,,,999
0,20,0,0,0,0,0,1,1,0,0,0,0,1,2651,3,1.0,0,329.6,0.0453250689422405,20993,0,1,6283.9,0,,655.0,655
0,21,0,0,0,0,0,0,0,0,0,0,1,0,2462,0,1.0,0,616.8000000000001,0.3060501887853569,37734,1,0,0.0,0,,580.0,580
0,22,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0.0,0,777.0,0.1050064726562486,48117,1,0,0.0,0,,679.0,679
1,24,0,0,1,0,0,0,0,0,1,1,0,1,1595,3,1.0,1,623.0,0.3163467053003413,32497,0,0,0.0,1,,,999
0,22,0,0,1,0,0,0,1,1,0,0,1,0,2891,1,1.0,0,672.0,0.3698483873362553,25447,1,0,0.0,0,,624.0,624
0,23,0,0,0,0,0,0,1,0,0,1,0,0,2142,0,1.0,1,1382.0,0.1703429670015736,30314,0,1,12604.0,0,,502.0,502
0,22,0,0,0,0,0,0,0,0,0,0,1,1,1960,0,1.0,1,1353.0,0.254844110345445,48706,0,1,2461.0,0,,658.0,658
0,20,0,0,0,0,0,0,1,0,0,0,1,0,416,1,2.0,1,638.4000000000001,0.1787686407320199,29169,0,0,0.0,0,,646.0,646
0,22,0,0,0,0,0,0,0,1,0,0,1,0,1912,2,1.0,1,1057.0,0.2882406503502066,34763,0,0,0.0,0,,552.0,552
1,18,0,0,0,0,0,0,1,0,0,0,0,0,1989,3,2.0,0,344.8,0.4671841508695575,49675,0,0,0.0,0,,,999
0,18,0,0,1,0,0,0,0,1,0,0,0,0,1328,0,0.0,0,160.0,0.0608424190627261,51065,1,0,0.0,0,,566.0,566
1,22,0,0,0,0,0,0,0,0,0,0,1,0,1481,2,0.0,0,931.0,0.2417789559397369,50837,0,1,7634.0,0,,,999
0,25,0,0,0,0,0,0,0,1,0,0,0,0,2556,0,1.0,0,68.0,0.0,29971,0,0,0.0,0,,652.0,652
0,23,0,0,0,0,0,0,0,1,0,0,0,0,1071,1,1.0,0,286.0,0.1805654299449222,47350,0,0,0.0,0,,556.0,556
0,24,0,0,0,0,0,1,0,0,1,0,0,0,2855,1,2.0,0,241.0,0.229674441008559,48521,0,0,0.0,0,,636.0,636
0,23,0,0,0,0,0,0,0,0,0,0,1,0,2873,0,1.0,0,67.0,0.745497564718245,31591,0,1,4456.0,0,,546.0,546
0,18,0,0,0,0,0,1,0,0,1,0,0,0,2278,3,1.0,0,61.6,0.2385891118676444,47488,0,0,0.0,0,,611.0,611
0,20,0,0,0,0,0,1,0,0,1,0,0,1,2262,1,1.0,0,616.0,0.1675918533047277,54884,0,1,4744.599999999999,0,,556.0,556
1,19,0,0,1,0,0,0,0,1,0,1,1,0,429,0,2.0,0,325.6,0.1052123018685245,50938,1,1,11246.2,1,,,999
0,18,0,0,0,0,0,0,0,0,0,0,0,0,1278,2,2.0,0,370.4,0.0,28333,1,0,0.0,0,,563.0,563
0,23,0,0,0,0,0,0,1,0,0,0,0,0,2308,2,0.0,0,252.0,0.0045027906590225,20970,0,0,0.0,0,,638.0,638
0,23,0,0,1,0,0,1,0,1,0,0,1,0,2801,0,1.0,0,912.0,0.2719504552248918,48296,0,1,7653.0,0,,650.0,650
0,20,0,0,0,0,0,0,0,0,0,0,0,0,1469,1,1.0,0,148.0,0.1407316656892802,18761,1,1,12478.2,0,,668.0,668
0,25,0,0,0,0,0,1,0,0,0,0,0,1,2249,3,2.0,1,807.0,0.408101686051977,22768,0,1,10046.0,0,,522.0,522
0,22,0,0,0,0,0,0,0,0,0,1,1,0,836,2,1.0,0,640.0,0.2941737535188412,54716,0,0,0.0,0,,511.0,511
1,22,0,0,1,0,0,0,0,1,0,1,0,0,2474,0,0.0,0,723.0,0.097458942939874,48437,0,1,9749.0,1,,,999
0,19,0,0,0,0,0,0,0,0,0,0,0,0,315,3,3.0,0,702.4000000000001,0.5802160736778494,33473,1,1,14608.3,0,,602.0,602
0,23,0,0,0,0,0,1,0,0,0,0,0,0,1558,0,1.0,0,189.0,0.2042476158698339,54158,0,1,3902.0,0,,621.0,621
1,21,0,0,0,0,0,0,0,1,0,1,0,0,1046,2,0.0,0,155.20000000000002,0.0,20226,1,1,9923.9,0,,,999
1,24,0,0,0,0,0,0,1,0,0,0,0,0,1882,1,0.0,0,88.0,0.0,47739,0,0,0.0,0,,,999
0,21,0,0,0,0,0,0,0,0,0,1,1,0,908,2,2.0,0,465.6,0.1490480139192615,46468,1,1,16440.899999999998,1,,587.0,587
1,20,0,0,0,0,0,1,1,0,0,0,0,0,2935,1,1.0,0,320.8,0.0,27003,0,1,15044.4,0,,,999
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1805,2,1.0,0,684.0,0.0608520843969523,27704,0,0,0.0,0,,,999
1,21,0,0,0,0,0,0,0,0,1,0,0,1,2464,3,1.0,1,1116.0,0.5683669221679077,52930,0,1,12563.6,0,,,999
1,19,0,0,0,0,0,0,0,0,0,0,0,1,387,2,2.0,0,674.4000000000001,0.4835979446604265,54654,0,1,12289.2,0,,,999
1,19,0,0,0,0,0,0,0,0,1,0,0,0,294,1,2.0,1,948.0,0.2386476201208539,45215,0,0,0.0,0,,,999
1,18,0,0,0,0,0,1,0,0,1,0,1,0,1422,2,0.0,0,122.4,0.3832146360450646,39074,0,1,7949.9,0,,,999
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2625,1,1.0,0,658.4000000000001,0.2527143410912913,18305,0,0,0.0,0,,,999
0,23,0,0,0,0,0,1,0,1,1,0,1,0,2736,1,0.0,0,901.0,0.5162985814187612,25404,1,1,5743.0,1,,617.0,617
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2585,3,1.0,1,1104.0,0.0783376952461959,51360,0,0,0.0,0,,,999
0,24,0,0,0,0,0,0,0,0,0,0,1,0,1273,1,0.0,0,613.0,0.2180758212448163,50471,1,0,0.0,0,,533.0,533
0,23,0,0,0,0,0,0,0,0,0,0,0,1,700,1,1.0,0,708.0,0.1577667243112545,40164,1,1,7232.0,0,,665.0,665
1,21,0,0,0,0,0,0,0,0,0,0,1,0,1421,0,2.0,0,588.0,0.1267666365080408,30682,0,1,2545.2,0,,,999
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2482,2,2.0,1,1164.0,0.0,49854,0,0,0.0,0,,,999
1,20,0,0,0,0,0,1,0,0,1,0,0,0,2821,3,1.0,0,242.4,0.2163186896850399,22133,1,0,0.0,0,,,999
1,25,0,0,0,0,0,0,1,0,0,0,0,0,2888,3,2.0,0,892.0,0.1601276364724533,53925,0,0,0.0,0,,,999
0,25,0,0,0,0,0,1,1,0,1,0,1,0,2081,1,0.0,0,729.0,0.1336019859530273,26985,0,0,0.0,0,,613.0,613
0,22,0,0,0,0,0,0,0,0,0,0,1,0,122,2,0.0,1,1666.0,0.2066709395599468,44691,1,1,10079.0,0,,551.0,551
0,24,0,0,0,0,0,0,1,0,1,0,0,0,940,3,0.0,0,631.0,0.288720479940354,50225,0,0,0.0,0,,617.0,617
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2868,1,1.0,0,712.8000000000001,0.5318477069369404,32628,0,0,0.0,0,,,999
1,21,0,0,0,0,0,0,0,1,0,1,0,0,882,0,2.0,1,197.6,0.1507376844960859,19040,1,0,0.0,0,,,999
0,20,0,0,0,0,0,0,1,0,1,0,0,0,1759,0,2.0,0,733.6,0.0,51447,0,0,0.0,0,,618.0,618
0,22,0,0,0,0,0,0,0,0,0,0,1,1,487,0,1.0,0,782.0,0.1404813325495944,18406,0,0,0.0,0,,538.0,538
0,25,0,0,1,0,0,0,1,1,0,1,0,0,1283,2,0.0,0,782.0,0.0373856306927709,45886,0,0,0.0,0,,580.0,580
1,21,0,0,1,0,0,0,0,1,0,1,0,0,1727,3,1.0,1,1231.2,0.3705822044226909,52555,0,0,0.0,0,,,999
1,20,0,0,0,0,0,1,0,0,1,0,0,0,1245,3,1.0,1,1243.2,0.2457032257042985,36751,0,0,0.0,0,,,999
0,19,0,0,1,0,0,0,1,1,0,0,0,0,2633,2,0.0,0,532.0,0.3959526502533148,45040,1,1,10360.7,1,,501.0,501
0,18,0,0,0,0,0,0,0,0,0,0,0,1,554,0,1.0,0,520.0,0.0931823146040887,42093,1,0,0.0,0,,535.0,535
1,19,0,0,0,0,0,1,0,0,1,0,1,1,643,0,0.0,0,247.2,0.2325436000189953,37831,1,1,9539.6,0,,,999
0,25,0,0,0,0,0,1,0,1,1,1,1,0,1415,0,1.0,0,359.0,0.4338624587227677,40943,0,0,0.0,1,,607.0,607
1,19,0,0,0,0,0,0,1,0,1,0,1,0,980,2,1.0,0,624.0,0.4368817683714459,37388,0,1,6750.799999999999,0,,,999
1,18,0,0,0,0,0,1,0,0,1,0,0,0,1721,1,2.0,0,719.2,0.4366268176948067,50938,1,1,9762.2,0,,,999
0,24,0,0,1,0,0,0,0,1,0,0,0,1,2238,1,2.0,1,676.0,0.5853365960759672,29974,0,0,0.0,0,,597.0,597
1,18,0,0,0,0,0,1,0,0,0,0,0,0,103,2,1.0,0,641.6,0.1381913361798588,19898,0,0,0.0,0,,,999
1,22,0,0,0,0,0,1,0,0,0,0,0,0,1358,0,1.0,0,144.0,0.3895260191100574,42911,0,1,8097.0,0,,,999
0,18,0,0,1,0,0,1,0,1,1,1,0,0,2185,3,2.0,0,142.4,0.3019577075453471,51998,1,0,0.0,1,,547.0,547
0,20,0,0,1,0,0,1,1,1,1,1,0,1,172,2,2.0,1,1511.2,0.2304287595755988,33704,0,1,13988.8,1,,588.0,588
1,20,0,0,0,0,0,0,1,1,0,1,0,0,484,0,2.0,0,720.8000000000001,0.3846653044495496,20637,1,1,8964.9,1,,,999
0,21,0,0,0,0,0,1,0,0,1,0,0,0,2767,0,0.0,0,285.6,0.0615556426581186,20483,0,0,0.0,0,,514.0,514
1,24,0,0,0,0,0,0,1,0,0,0,1,1,295,2,0.0,0,700.0,0.2984556765635031,42401,1,1,19388.0,0,,,999
0,24,0,0,0,0,0,0,1,0,0,0,0,0,1156,1,1.0,0,542.0,0.2446512492271217,45650,1,1,17440.0,0,,673.0,673
0,19,0,0,0,0,0,0,0,0,0,0,1,0,609,3,2.0,0,484.8,0.3087759762655587,50332,0,0,0.0,0,,637.0,637
1,18,0,0,0,0,0,0,0,0,1,0,0,0,1932,3,1.0,1,207.2,0.3435888319305198,39903,0,1,12760.3,0,,,999
0,22,0,0,1,0,0,0,0,1,0,1,0,1,1638,1,2.0,0,816.0,0.2111271063369582,28762,0,0,0.0,1,,516.0,516
0,24,0,0,0,0,0,0,1,0,0,0,0,1,1752,3,2.0,0,264.0,0.3398361631095981,53892,0,0,0.0,0,,557.0,557
0,25,0,0,0,0,0,0,0,1,0,1,0,1,1156,3,1.0,0,357.0,0.0461640850854409,44582,0,0,0.0,1,,605.0,605
1,21,0,0,0,0,0,1,1,0,0,0,1,0,1783,2,1.0,0,696.0,0.5892255350682296,48268,1,0,0.0,0,,,999
0,22,0,0,0,0,0,0,0,0,0,0,1,1,2655,0,2.0,0,534.0,0.0,32349,0,0,0.0,0,,552.0,552
0,25,0,0,0,0,0,1,0,1,1,0,1,0,2538,0,2.0,0,228.0,0.4206741408171742,47823,0,0,0.0,1,,531.0,531
1,20,0,0,1,0,0,0,0,1,0,0,0,1,2739,1,0.0,0,76.0,0.1216207485478776,39645,0,0,0.0,0,,,999
1,18,0,0,1,0,0,0,0,0,0,1,0,0,647,2,1.0,0,544.0,0.3621299254743955,35600,0,1,10742.9,0,,,999
0,25,0,0,1,0,0,0,1,1,1,1,0,0,1856,2,0.0,0,814.0,0.3109430129451153,38043,0,0,0.0,0,,576.0,576
0,22,0,0,0,0,0,1,0,0,0,0,1,0,1107,2,2.0,0,855.0,0.1990942008923416,31788,1,0,0.0,0,,500.0,500
1,20,0,0,1,0,0,0,1,1,0,1,0,1,494,3,2.0,0,510.4,0.2571344917146669,43743,1,1,5551.0,1,,,999
1,18,0,0,0,0,0,0,0,0,0,0,1,0,1771,2,0.0,0,204.8,0.3025551760120213,39804,0,1,14706.3,0,,,999
1,20,0,0,1,0,0,0,0,0,0,0,0,0,224,1,2.0,0,768.0,0.0916638621764876,52619,0,0,0.0,1,50.0,,999
0,20,0,0,0,0,0,0,0,1,0,1,0,0,2516,1,0.0,0,59.2,0.3703835438557476,41254,0,0,0.0,1,,524.0,524
1,18,0,0,0,0,0,0,0,0,0,0,0,0,724,2,1.0,0,402.4,0.1680901662399253,44851,0,1,15665.3,0,,,999
0,25,0,0,1,0,0,0,0,1,0,1,1,0,1828,0,1.0,0,188.0,0.0861702971046921,34151,0,1,19640.0,1,,618.0,618
0,21,0,0,0,0,0,0,1,0,0,0,0,1,224,3,1.0,0,315.20000000000005,0.6515472889260072,19595,0,1,6764.099999999999,0,,516.0,516
0,23,0,0,0,0,0,0,1,0,0,0,0,0,1240,2,2.0,0,782.0,0.1448469694194276,26545,0,0,0.0,0,,546.0,546
0,24,0,0,0,0,0,0,0,1,0,1,0,0,1867,3,1.0,0,217.0,0.4865866809292402,53504,0,1,12051.0,0,,680.0,680
0,18,0,0,0,0,0,0,0,0,1,0,1,0,2390,3,0.0,0,162.4,0.1838046393673504,51207,0,1,14662.9,0,,640.0,640
0,19,0,0,0,0,0,0,0,0,0,0,0,1,1905,0,2.0,1,1353.6,0.3811632634990448,23571,1,1,8666.0,0,,659.0,659
0,22,0,0,0,0,0,0,0,0,0,0,1,0,361,0,2.0,0,713.0,0.0034543276566879,34309,0,0,0.0,0,,586.0,586
0,21,0,0,1,0,0,1,0,1,1,1,0,0,1152,0,2.0,1,796.0,0.1893654971278944,33203,0,1,5124.7,0,,569.0,569
1,19,0,0,1,0,0,1,0,1,1,1,0,1,945,2,0.0,1,756.0,0.1781145715628939,34988,0,0,0.0,1,,,999
0,21,0,0,1,0,0,0,0,1,0,1,0,0,1183,0,0.0,0,704.8000000000001,0.42918230877229,28961,1,1,10856.3,1,,606.0,606
0,25,0,0,0,0,0,0,0,0,0,0,0,0,2968,1,0.0,0,122.0,0.3912370561182255,42220,1,0,0.0,0,,566.0,566
0,24,0,0,0,0,0,0,1,1,0,0,0,1,231,0,1.0,0,771.0,0.5125551007305589,30316,1,0,0.0,1,,677.0,677
1,20,0,0,0,0,0,0,1,0,0,0,0,0,1029,1,0.0,0,437.6,0.0,39319,0,1,16020.9,0,,,999
1,18,0,0,0,0,0,0,0,0,0,0,0,1,1024,2,1.0,0,256.0,0.2717884509785231,24854,0,1,6745.9,0,,,999
0,23,0,0,0,0,0,0,0,0,0,0,1,0,2077,2,2.0,0,579.0,0.3043036641834811,27857,0,0,0.0,0,,639.0,639
0,20,0,0,0,0,0,0,1,0,0,0,0,0,1834,2,2.0,0,524.0,0.191679425963123,21498,0,1,2895.9,0,,627.0,627
0,20,0,0,0,0,0,1,0,0,0,0,0,0,2418,3,0.0,0,462.4,0.1235091282230873,34847,0,1,5868.799999999999,0,,659.0,659
0,20,0,0,0,0,0,0,0,0,0,0,0,1,1139,1,0.0,1,116.0,0.6188682594466086,19902,0,1,8533.0,0,,665.0,665
0,22,0,0,0,0,0,1,0,0,1,0,1,0,722,2,1.0,0,296.0,0.4411069347198515,32481,1,0,0.0,0,,599.0,599
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1807,1,1.0,0,742.4000000000001,0.208851442783186,30807,1,0,0.0,0,,619.0,619
0,20,0,0,0,0,0,1,0,1,0,0,0,0,604,2,1.0,0,85.60000000000001,0.5862326149636025,38881,1,1,15988.7,0,,679.0,679
0,24,0,0,0,0,0,0,1,0,0,0,1,0,243,2,2.0,1,1611.0,0.1297959274321653,29682,0,0,0.0,0,,586.0,586
0,25,0,0,0,0,0,0,0,0,0,0,1,0,1710,2,1.0,0,182.0,0.1663465969806581,25630,0,0,0.0,0,,542.0,542
0,25,0,0,0,0,0,0,0,0,0,0,1,1,2439,2,1.0,0,281.0,0.1680383638338437,54171,0,0,0.0,0,,645.0,645
0,22,0,0,0,0,0,1,0,1,1,1,0,0,1721,1,1.0,0,291.0,0.4544448761415038,49792,0,1,16191.0,0,,643.0,643
0,23,0,0,1,0,0,1,0,1,1,0,1,1,1909,0,1.0,0,271.0,0.0,51835,0,1,2711.0,0,,515.0,515
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1594,0,0.0,1,259.2,0.2745875312059754,41017,1,0,0.0,0,,578.0,578
0,24,0,0,0,0,0,0,0,0,0,0,1,0,764,1,0.0,0,499.0,0.5189306049965301,29942,0,1,12346.0,0,,680.0,680
0,23,0,0,0,0,0,0,0,0,0,0,1,1,330,2,0.0,0,895.0,0.2600555091720095,49826,0,0,0.0,0,,621.0,621
0,22,0,0,0,0,0,0,0,0,0,0,0,0,669,1,0.0,1,605.0,0.6575664630288003,53709,0,0,0.0,0,,542.0,542
1,22,0,0,0,0,0,1,1,1,1,1,0,0,2724,0,1.0,0,856.0,0.2415921350634693,51843,1,0,0.0,1,,,999
0,18,0,0,0,0,0,0,1,0,1,0,0,0,1893,1,2.0,0,582.4,0.4082733746222978,45664,0,1,13833.4,0,,603.0,603
0,22,0,0,0,0,0,0,0,0,1,0,1,0,1056,2,2.0,0,806.0,0.4795223928390058,40107,0,1,10382.0,0,,634.0,634
1,22,0,0,0,0,0,0,1,0,0,0,1,0,2139,1,0.0,0,509.0,0.4963134433405615,27906,0,1,4797.0,0,,,999
1,23,0,0,0,0,0,1,0,0,0,0,0,0,887,0,0.0,1,888.0,0.3566824852324467,38136,0,0,0.0,0,,,999
1,22,0,0,0,0,0,0,0,0,0,0,0,0,772,3,2.0,0,538.0,0.0819531509295583,29207,0,0,0.0,0,,,999
0,21,0,0,0,0,0,0,0,0,0,0,1,0,2451,1,2.0,0,346.40000000000003,0.3483861506239549,45182,0,1,16903.6,0,,606.0,606
0,23,0,0,0,0,0,0,0,0,1,0,0,1,718,1,2.0,0,118.0,0.0,24277,1,0,0.0,0,,516.0,516
0,19,0,0,0,0,0,1,0,0,0,0,0,0,1569,0,0.0,0,156.0,0.183896209706491,29641,1,1,3152.8,0,,527.0,527
0,22,0,0,1,0,0,0,1,1,1,1,0,0,1738,0,1.0,1,1410.0,0.2671215944174067,54609,1,0,0.0,0,,620.0,620
0,24,0,0,0,0,0,0,0,0,0,0,0,0,2722,0,1.0,0,736.0,0.1013447419898501,48466,0,1,14383.0,0,,625.0,625
0,22,0,0,0,0,0,0,0,0,0,0,1,0,93,0,1.0,0,548.0,0.3005198590212087,27024,1,0,0.0,0,,569.0,569
0,20,0,0,0,0,0,0,0,0,0,0,0,0,396,1,0.0,0,360.0,0.5572753194092788,30134,1,1,4209.8,0,,597.0,597
0,21,0,0,1,0,0,0,0,0,0,0,0,1,1247,0,2.0,0,523.2,0.0,31503,1,0,0.0,1,50.0,671.0,671
0,21,0,0,1,0,0,1,0,1,0,1,0,0,905,0,2.0,0,751.2,0.6124097045547922,22940,0,1,3819.2,1,,604.0,604
0,25,0,0,0,0,0,1,0,0,1,0,0,1,2887,0,1.0,0,199.0,0.413652962354916,45899,0,0,0.0,0,,607.0,607
0,21,0,0,0,0,0,1,0,0,0,0,0,1,1320,3,1.0,0,404.0,0.3735055463635179,51484,1,0,0.0,0,,634.0,634
1,21,0,0,0,0,0,0,0,0,0,0,0,0,2989,2,0.0,0,84.0,0.1139506871765837,50091,0,0,0.0,0,,,999
1,18,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0.0,0,476.0,0.1153753673580713,54568,0,0,0.0,0,,,999
1,18,0,0,0,0,0,0,0,0,0,0,1,0,538,3,0.0,0,103.2,0.19278179443949,52036,0,0,0.0,0,,,999
0,24,0,0,1,0,0,0,0,1,0,0,1,1,2305,3,3.0,0,425.0,0.0,20665,0,1,10475.0,0,,651.0,651
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1957,2,1.0,0,76.0,0.2123882520596774,32683,0,0,0.0,0,,582.0,582
0,22,0,0,0,0,0,0,0,0,0,0,0,0,2811,3,0.0,0,553.0,0.0703704157610446,48238,0,0,0.0,0,,658.0,658
0,22,0,0,0,0,0,0,1,0,0,0,0,0,2360,2,2.0,1,529.0,0.4571956348561619,51818,0,0,0.0,0,,578.0,578
1,23,0,0,0,0,0,1,0,1,0,0,0,0,1305,3,1.0,1,382.0,0.0,54786,0,0,0.0,1,,,999
1,18,0,0,0,0,0,0,0,0,0,0,0,0,408,3,2.0,0,253.6,0.0959069212941878,34041,0,1,16707.6,0,,,999
0,22,0,0,0,0,0,0,0,0,0,0,1,0,724,1,0.0,0,949.0,0.3596766626184547,31767,1,0,0.0,0,,587.0,587
0,25,0,0,1,0,0,0,0,1,1,1,1,1,2451,2,0.0,0,851.0,0.1,51307,1,0,0.0,0,,562.0,562
0,25,0,0,0,0,0,1,0,0,0,0,1,0,71,1,2.0,0,808.0,0.2100557584971604,33313,0,0,0.0,0,,560.0,560
1,24,0,0,0,0,0,1,0,0,1,0,1,0,1465,2,0.0,0,990.0,0.3963271591551228,52319,0,0,0.0,0,,,999
1,25,0,0,0,0,0,1,0,1,1,1,1,0,503,3,2.0,0,932.0,0.1178981139702239,23663,0,0,0.0,0,,,999
0,23,0,0,0,0,0,0,0,0,0,0,0,1,1621,3,1.0,0,195.0,0.1814607313707215,19286,0,1,11941.0,0,,523.0,523
0,23,0,0,1,0,0,1,0,1,0,1,0,0,1771,0,0.0,0,918.0,0.1915731752023893,26685,0,0,0.0,1,,524.0,524
1,24,0,0,0,0,0,1,0,1,0,0,0,0,1636,1,0.0,0,852.0,0.1883361270253205,42503,0,0,0.0,0,,,999
1,20,0,0,0,0,0,1,1,0,1,0,0,0,2809,2,2.0,0,280.0,0.38239938438644,22852,0,1,2787.4,0,,,999
1,22,0,0,1,0,0,0,1,1,0,1,1,0,1360,3,1.0,0,68.0,0.0,22033,1,0,0.0,0,,,999
1,18,0,0,0,0,0,0,0,1,0,0,1,0,1496,1,1.0,0,444.0,0.09106288332863,42225,0,0,0.0,0,,,999
0,24,0,0,0,0,0,1,0,0,1,0,1,1,958,3,1.0,0,596.0,0.2898967807511228,49045,0,0,0.0,0,,564.0,564
0,23,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,0.0,0,785.0,0.3074429217524269,31223,0,0,0.0,0,,521.0,521
0,24,0,0,1,0,0,1,0,1,1,1,0,0,2733,1,0.0,0,774.0,0.3114861698192085,27015,0,0,0.0,1,,583.0,583
0,19,0,0,0,0,0,1,0,0,0,0,0,0,589,2,0.0,0,74.4,0.1001664746966196,18051,1,1,7067.2,0,,671.0,671
0,23,0,0,0,0,0,0,0,0,0,0,1,0,1187,1,0.0,0,24.0,0.2166980420502602,31100,0,1,19608.0,0,,607.0,607
0,25,0,0,0,0,0,0,0,1,0,0,0,1,965,0,2.0,0,847.0,0.3514835020717538,22617,1,0,0.0,1,,513.0,513
1,20,0,0,0,0,0,0,1,0,0,0,0,0,1567,1,2.0,0,333.6,0.4299110612439432,29399,1,1,9812.6,0,,,999
0,18,0,0,0,0,0,0,0,0,0,0,0,0,695,2,2.0,0,24.0,0.0016739839918593,29822,0,1,12845.0,0,,511.0,511
1,21,0,0,1,0,0,0,0,1,0,1,0,0,2678,1,1.0,0,636.0,0.3198439249537534,51379,1,1,15460.2,0,,,999
0,24,0,0,0,0,0,0,0,0,0,1,1,1,1006,3,1.0,0,212.0,0.4031540631322826,36003,0,1,8005.0,1,,573.0,573
1,22,0,0,1,0,0,0,1,1,0,0,1,0,2352,3,1.0,0,765.0,0.122198539899396,21727,0,1,6958.0,0,,,999
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2399,2,2.0,0,535.2,0.395202562761994,32089,0,0,0.0,0,,,999
0,21,0,0,0,0,0,0,0,1,0,1,0,1,1521,3,2.0,0,94.4,0.519711092335393,39936,1,1,2163.7,1,,582.0,582
0,25,0,0,0,0,0,0,0,0,0,0,1,0,766,3,0.0,0,115.0,0.2588944274259365,18858,0,0,0.0,0,,577.0,577
1,24,0,0,0,0,0,0,0,0,1,0,0,0,1329,2,1.0,0,189.0,0.012175233889055,25935,1,0,0.0,0,,,999
0,20,0,0,0,0,0,0,0,0,0,0,0,0,1367,1,1.0,0,476.8,0.1541759793520885,50235,0,1,4118.099999999999,0,,547.0,547
1,20,0,0,0,0,0,0,1,0,0,0,0,1,1087,2,0.0,0,26.4,0.2481625066101031,52952,1,0,0.0,0,,,999
1,22,0,0,0,0,0,0,0,0,1,0,0,0,2513,3,0.0,0,654.0,0.203906700275829,47016,1,1,16235.0,0,,,999
0,19,0,0,0,0,0,0,0,0,0,0,0,0,1147,3,2.0,0,118.4,0.2399521097399728,28301,0,0,0.0,0,,620.0,620
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1800,3,3.0,1,66.4,0.2907141817401029,32416,0,1,8700.3,0,,639.0,639
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1088,1,0.0,1,507.2000000000001,0.2903950974299409,31662,0,1,2652.3,0,,,999
1,19,0,0,0,0,0,0,0,0,1,0,1,1,900,0,2.0,0,656.8000000000001,0.0087048513911469,41616,0,0,0.0,0,,,999
0,24,0,0,1,0,0,0,0,1,0,1,0,0,1264,1,1.0,0,490.0,0.5891822950293975,40014,0,0,0.0,1,,626.0,626
0,20,0,0,0,0,0,1,0,0,1,0,0,0,1460,3,0.0,0,466.4,0.0,24590,0,0,0.0,0,,620.0,620
1,18,0,0,0,0,0,0,0,0,0,0,1,0,225,3,3.0,0,579.2,0.0,42660,0,1,9471.7,0,,,999
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1390,1,1.0,1,872.8000000000001,0.2293949730762046,18526,0,1,12999.7,0,,,999
1,19,0,0,0,0,0,1,0,1,0,1,0,0,713,0,1.0,0,479.2000000000001,0.1481438982445332,52796,1,1,3338.3,1,,,999
1,20,0,0,0,0,0,1,0,0,0,0,0,0,2803,2,1.0,0,230.4,0.292249191911588,31887,0,1,12021.1,0,,,999
1,23,0,0,0,0,0,0,0,0,0,0,0,0,1429,3,3.0,0,801.0,0.3590491204367674,28929,0,1,5257.0,0,,,999
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1378,2,0.0,0,0.0,0.4147953625104537,33233,0,1,6670.299999999999,0,,,999
0,20,0,0,1,0,0,0,0,1,0,1,1,0,1259,1,0.0,1,1580.0,0.1543253226716142,21986,0,0,0.0,0,,592.0,592
0,20,0,0,0,0,0,0,0,0,0,0,0,0,2646,0,1.0,0,448.0,0.1875178485864266,32176,0,1,16370.9,0,,568.0,568
0,25,0,0,0,0,0,0,1,0,0,0,0,0,1377,1,0.0,0,627.0,0.4273719480610088,46006,0,0,0.0,0,,623.0,623
1,19,0,0,0,0,0,0,0,1,0,1,0,0,1893,3,2.0,0,290.40000000000003,0.5721623259707278,39756,0,0,0.0,0,,,999
